"URL","from","to","weight","betweenness.edges"
"https://www.altmetric.com/details/19205725","@Euryka_youth","@sarahpickard2",1,5.5
"https://www.altmetric.com/details/19205725","@bennosaurus","@kennymigwi",1,3
"https://www.altmetric.com/details/19205725","@palmacpolitics","@Pechtelidis",1,0.5
"https://www.altmetric.com/details/19205725","@rc34youth","@UCLGlobalYouth",1,0.75
"https://www.altmetric.com/details/9092712","@cambUP_History","@lke73_historian",1,5
"https://www.altmetric.com/details/9092712","@sulinlewis","@anandpkrishnan",6,0
"https://www.altmetric.com/details/9092712","@sulinlewis","@rsgfletcher",1,3
"https://www.altmetric.com/details/9092712","@yanoak","@aseanwatch",1,1
"https://www.altmetric.com/details/9092712","@cambUP_History","@djrgrey",1,1
"https://www.altmetric.com/details/9092712","@sulinlewis","@carrieegibson",2,3
"https://www.altmetric.com/details/9092712","@urbanhist","@ArtMBlake",1,4
"https://www.altmetric.com/details/9092712","@sulinlewis","@LesothoJohn",1,3
"https://www.altmetric.com/details/9092712","@sulinlewis","@katrinagulliver",1,3
"https://www.altmetric.com/details/9092712","@sulinlewis","@JonPiccini",1,3
"https://www.altmetric.com/details/9092712","@cambUP_History","@faridahzaman",1,5
"https://www.altmetric.com/details/9092712","@sulinlewis","@in_xanadu",1,3
"https://www.altmetric.com/details/9092712","@sulinlewis","@suff66",1,3
"https://www.altmetric.com/details/9092712","@urbanhist","@auswhn",1,4
"https://www.altmetric.com/details/9092712","@urbanhist","@MexHistorian",1,4
"https://www.altmetric.com/details/9092712","@sulinlewis","@PortPTUC",1,3
"https://www.altmetric.com/details/9092712","@sulinlewis","@JonathanBoff",1,3
"https://www.altmetric.com/details/9092712","@sulinlewis","@guy_laron",1,3
"https://www.altmetric.com/details/9092712","@urbanhist","@BernhardStruck",1,4
"https://www.altmetric.com/details/9092712","@urbanhist","@mgoebel29",1,4
"https://www.altmetric.com/details/9092712","@sulinlewis","@skinner_rob",1,3
"https://www.altmetric.com/details/9092712","@sulinlewis","@linnetCT",1,3
"https://www.altmetric.com/details/9092712","@sulinlewis","@MappingSlavery",1,3
"https://www.altmetric.com/details/9092712","@sulinlewis","@viviankonghk",2,3
"https://www.altmetric.com/details/9092712","@sulinlewis","@SadiahQureshi",1,3
"https://www.altmetric.com/details/9092712","@sulinlewis","@DaechselMarkus",1,3
"https://www.altmetric.com/details/9092712","@sulinlewis","@Wiglet1981",1,3
"https://www.altmetric.com/details/9092712","@sulinlewis","@JacobClere",1,3
"https://www.altmetric.com/details/9092712","@sulinlewis","@FrankGerits",1,3
"https://www.altmetric.com/details/9092712","@sulinlewis","@mm_masterson",1,3
"https://www.altmetric.com/details/9092712","@UoBArtsMatter","@BristolSpanish",1,1
"https://www.altmetric.com/details/9092712","@UoBArtsMatter","@KEHSkinazi",1,1
"https://www.altmetric.com/details/9092712","@sulinlewis","@SerenaSekhon",1,3
"https://www.altmetric.com/details/9092712","@sulinlewis","@GregWiker",1,3
"https://www.altmetric.com/details/9092712","@sulinlewis","@AsianStudies_Ox",1,3
"https://www.altmetric.com/details/9092712","@sulinlewis","@thrh",1,3
"https://www.altmetric.com/details/9092712","@sulinlewis","@TH_Larsson",1,3
"https://www.altmetric.com/details/9092712","@sulinlewis","@taomo_zhou",1,3
"https://www.altmetric.com/details/9092712","@sulinlewis","@Flackyslegion",1,3
"https://www.altmetric.com/details/9092712","@sulinlewis","@TricksterPrince",1,3
"https://www.altmetric.com/details/9092712","@UoBArtsMatter","@sulinlewis",1,83
"https://www.altmetric.com/details/9092712","@sulinlewis","@emile_chabal",1,3
"https://www.altmetric.com/details/9092712","@sulinlewis","@urbanhist",1,63
"https://www.altmetric.com/details/9092712","@sulinlewis","@charsiewspace",1,3
"https://www.altmetric.com/details/9092712","@sulinlewis","@honeypiebaking",1,3
"https://www.altmetric.com/details/9092712","@sulinlewis","@phbent",1,3
"https://www.altmetric.com/details/9092712","@sulinlewis","@idlethink",1,3
"https://www.altmetric.com/details/9092712","@claireqsmith","@davidmadden",1,1
"https://www.altmetric.com/details/9092712","@urbanhist","@LogonwithLogan",1,4
"https://www.altmetric.com/details/9092712","@urbanhist","@cambUP_History",1,34
"https://www.altmetric.com/details/9092712","@cambUP_History","@TomHulme87",1,5
"https://www.altmetric.com/details/9092712","@IsaacLand2","@trueyankees",1,4
"https://www.altmetric.com/details/9092712","@sulinlewis","@avelokiteshvara",1,3
"https://www.altmetric.com/details/9092712","@sulinlewis","@CRWDietrich",1,3
"https://www.altmetric.com/details/9092712","@urbanhist","@OriginsOSU",1,4
"https://www.altmetric.com/details/9092712","@sulinlewis","@DrSeanFox",3,3
"https://www.altmetric.com/details/9092712","@urbanhist","@djrgrey",1,4
"https://www.altmetric.com/details/9092712","@sulinlewis","@IsaacLand2",2,6
"https://www.altmetric.com/details/9092712","@sulinlewis","@AmandaUCSC",1,3
"https://www.altmetric.com/details/9092712","@sulinlewis","@iaryl",1,3
"https://www.altmetric.com/details/9092712","@urbanhist","@g_m_roberts",1,4
"https://www.altmetric.com/details/9092712","@sulinlewis","@DrDaveOBrien",1,3
"https://www.altmetric.com/details/9092712","@sulinlewis","@GardensOfChina",2,3
"https://www.altmetric.com/details/9092712","@sulinlewis","@robgreeneII",1,3
"https://www.altmetric.com/details/9092712","@sulinlewis","@AEdwards_Hist",1,3
"https://www.altmetric.com/details/9092712","@urbanhist","@JBPrestel",1,4
"https://www.altmetric.com/details/9092712","@UoBArtsMatter","@Martyn_Powell",1,1
"https://www.altmetric.com/details/9092712","@yanoak","@sulinlewis",1,83
"https://www.altmetric.com/details/9092712","@sulinlewis","@smukherjee_hist",2,3
"https://www.altmetric.com/details/9092712","@cambUP_History","@litlandscapes1",1,5
"https://www.altmetric.com/details/9092712","@urbanhist","@anandpkrishnan",1,4
"https://www.altmetric.com/details/9092712","@cambUP_History","@UrbanHistoryCUP",1,3.5
"https://www.altmetric.com/details/9092712","@sulinlewis","@icpetrie",1,3
"https://www.altmetric.com/details/9092712","@sulinlewis","@rain_later",2,3
"https://www.altmetric.com/details/9092712","@sulinlewis","@djrgrey",4,0
"https://www.altmetric.com/details/9092712","@sulinlewis","@stephenjbrooke",1,3
"https://www.altmetric.com/details/9092712","@cambUP_History","@ABearPursuesMe",1,3.5
"https://www.altmetric.com/details/9092712","@sulinlewis","@Waiyan_Min_Htet",1,3
"https://www.altmetric.com/details/9092712","@cambUP_History","@JonPiccini",1,2
"https://www.altmetric.com/details/9092712","@cambUP_History","@James_D_E_Cross",1,5
"https://www.altmetric.com/details/9092712","@sulinlewis","@zardaslee",1,3
"https://www.altmetric.com/details/9092712","@sulinlewis","@andreawoodhouse",1,3
"https://www.altmetric.com/details/9092712","@sulinlewis","@DrJulioDecker",3,3
"https://www.altmetric.com/details/9092712","@sulinlewis","@jm_shaughnessy",1,3
"https://www.altmetric.com/details/9092712","@sulinlewis","@inangw",1,3
"https://www.altmetric.com/details/9092712","@sulinlewis","@ireny_suu",1,3
"https://www.altmetric.com/details/9092712","@sulinlewis","@UrbanHistoryCUP",3,1.5
"https://www.altmetric.com/details/9092712","@UoBArtsMatter","@bewmayngriffith",1,1
"https://www.altmetric.com/details/9092712","@sulinlewis","@ABearPursuesMe",3,1.5
"https://www.altmetric.com/details/9092712","@urbanhist","@tracy_neumann",1,4
"https://www.altmetric.com/details/9092712","@sulinlewis","@Smriti__Pant",1,3
"https://www.altmetric.com/details/9092712","@sulinlewis","@Reem_AbouElFadl",1,3
"https://www.altmetric.com/details/9092712","@IsaacLand2","@djrgrey",1,1
"https://www.altmetric.com/details/9092712","@cambUP_History","@speechleyish",1,5
"https://www.altmetric.com/details/9092712","@sulinlewis","@berthofmanecon",1,3
"https://www.altmetric.com/details/9092712","@UoBArtsMatter","@libarts_bristol",1,1
"https://www.altmetric.com/details/9092712","@sulinlewis","@McQuade906",1,3
"https://www.altmetric.com/details/9092712","@sulinlewis","@PlanningPerspe1",1,3
"https://www.altmetric.com/details/26816262","@russiafiles","@fredlewisappel",1,1
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@genezubovich",1,3
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@KellieRoseWick",3,2
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@marykatemaco",1,3
"https://www.altmetric.com/details/26816262","@yaffaesque","@a_f13nd",1,4
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@nogimare46",1,3
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@erikhane",1,3
"https://www.altmetric.com/details/26816262","@russiafiles","@KellieRoseWick",1,1
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@HuangXudongbook",1,3
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@AmcCritique",1,3
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@DoctorDora",1,3
"https://www.altmetric.com/details/26816262","@Pushkin_House","@pompeyrascal",1,1
"https://www.altmetric.com/details/26816262","@WeirTodd","@CRH_UG",1,1
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@ImmanentFrame",1,3
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@christiehenry",1,3
"https://www.altmetric.com/details/26816262","@AdamDavidMorton","@FriedrichHayek",1,7
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@shawn_guera",1,3
"https://www.altmetric.com/details/26816262","@Pushkin_House","@Clemochka",1,1
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@MargoKowalczyk",1,3
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@stevellano",1,3
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@AssocChairMCL",1,3
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@SmolkinVictoria",1,3
"https://www.altmetric.com/details/26816262","@russiafiles","@dresenjo",1,1
"https://www.altmetric.com/details/26816262","@a_f13nd","@herneranrai1981",1,6
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@alanmcbride",1,3
"https://www.altmetric.com/details/26816262","@russiafiles","@KChimiak",1,1
"https://www.altmetric.com/details/26816262","@FriedrichHayek","@ralf_rottweiler",1,2
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@Fredericton100",1,3
"https://www.altmetric.com/details/26816262","@aupresses","@nbnibooks",1,1
"https://www.altmetric.com/details/26816262","@mkimmage","@a_f13nd",1,4
"https://www.altmetric.com/details/26816262","@isomorphisms","@isomorphfeels",1,1
"https://www.altmetric.com/details/26816262","@FriedrichHayek","@a_f13nd",1,8
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@fedecontiggiani",1,3
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@togakushi4649",1,3
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@JuliaHaav",1,3
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@von_Elbogen",1,3
"https://www.altmetric.com/details/26816262","@thebooksdesk","@vic_reader",1,1
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@JeanineElise_",1,3
"https://www.altmetric.com/details/26816262","@a_f13nd","@Rachel_Mantell",1,6
"https://www.altmetric.com/details/26816262","@a_f13nd","@simonmontefiore",2,6
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@isthatva",1,3
"https://www.altmetric.com/details/26816262","@Pushkin_House","@a_f13nd",1,4
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@EnriqueKrauze",1,3
"https://www.altmetric.com/details/26816262","@russiafiles","@PrincetonUPress",1,26
"https://www.altmetric.com/details/26816262","@FriedrichHayek","@aClassicLiberal",1,2
"https://www.altmetric.com/details/26816262","@russiafiles","@seansrussiablog",1,1
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@AntonJaegermm",1,3
"https://www.altmetric.com/details/26816262","@Pushkin_House","@PrincetonUPress",1,27
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@katoyurin4649",1,3
"https://www.altmetric.com/details/26816262","@russiafiles","@fredlewisappel",2,0
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@genezubovich",2,0
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@KellieRoseWick",6,0
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@marykatemaco",2,0
"https://www.altmetric.com/details/26816262","@yaffaesque","@a_f13nd",2,0
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@nogimare46",2,0
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@erikhane",2,0
"https://www.altmetric.com/details/26816262","@russiafiles","@KellieRoseWick",2,0
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@HuangXudongbook",2,0
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@AmcCritique",2,0
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@DoctorDora",2,0
"https://www.altmetric.com/details/26816262","@Pushkin_House","@pompeyrascal",2,0
"https://www.altmetric.com/details/26816262","@WeirTodd","@CRH_UG",2,0
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@ImmanentFrame",2,0
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@christiehenry",2,0
"https://www.altmetric.com/details/26816262","@AdamDavidMorton","@FriedrichHayek",2,0
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@shawn_guera",2,0
"https://www.altmetric.com/details/26816262","@Pushkin_House","@Clemochka",2,0
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@MargoKowalczyk",2,0
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@stevellano",2,0
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@AssocChairMCL",2,0
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@SmolkinVictoria",2,0
"https://www.altmetric.com/details/26816262","@russiafiles","@dresenjo",2,0
"https://www.altmetric.com/details/26816262","@a_f13nd","@herneranrai1981",2,0
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@alanmcbride",2,0
"https://www.altmetric.com/details/26816262","@russiafiles","@KChimiak",2,0
"https://www.altmetric.com/details/26816262","@FriedrichHayek","@ralf_rottweiler",2,0
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@Fredericton100",2,0
"https://www.altmetric.com/details/26816262","@aupresses","@nbnibooks",2,0
"https://www.altmetric.com/details/26816262","@mkimmage","@a_f13nd",2,0
"https://www.altmetric.com/details/26816262","@isomorphisms","@isomorphfeels",2,0
"https://www.altmetric.com/details/26816262","@FriedrichHayek","@a_f13nd",2,0
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@fedecontiggiani",2,0
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@togakushi4649",2,0
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@JuliaHaav",2,0
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@von_Elbogen",2,0
"https://www.altmetric.com/details/26816262","@thebooksdesk","@vic_reader",2,0
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@JeanineElise_",2,0
"https://www.altmetric.com/details/26816262","@a_f13nd","@Rachel_Mantell",2,0
"https://www.altmetric.com/details/26816262","@a_f13nd","@simonmontefiore",4,0
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@isthatva",2,0
"https://www.altmetric.com/details/26816262","@Pushkin_House","@a_f13nd",2,0
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@EnriqueKrauze",2,0
"https://www.altmetric.com/details/26816262","@russiafiles","@PrincetonUPress",2,0
"https://www.altmetric.com/details/26816262","@FriedrichHayek","@aClassicLiberal",2,0
"https://www.altmetric.com/details/26816262","@russiafiles","@seansrussiablog",2,0
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@AntonJaegermm",2,0
"https://www.altmetric.com/details/26816262","@Pushkin_House","@PrincetonUPress",2,0
"https://www.altmetric.com/details/26816262","@PrincetonUPress","@katoyurin4649",2,0
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@dienstmann75",1,4
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@Triptychphrases",1,4
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@NiCHE_Canada",1,2
"https://www.altmetric.com/details/24603925","@PalgraveHistory","@geo_workshop",1,1
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@mikerayner0",2,3
"https://www.altmetric.com/details/24603925","@Indianbotany","@jacksonrperry",1,4
"https://www.altmetric.com/details/24603925","@kclgeography","@chownytc",1,5
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@MET_climate",1,4
"https://www.altmetric.com/details/24603925","@Indianbotany","@sd79wx",1,4
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@adityaramesh11",1,3
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@DrABrooks",1,3
"https://www.altmetric.com/details/24603925","@Indianbotany","@markrstoll",1,1
"https://www.altmetric.com/details/24603925","@xankarn","@davidrieff",1,1
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@WiseClimate",1,4
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@DagomarDegroot",1,4
"https://www.altmetric.com/details/24603925","@PalgraveHistory","@MONASS_2016",1,1
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@DrMattHannaford",2,4
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@jemorgan_",1,4
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@markrstoll",1,3
"https://www.altmetric.com/details/24603925","@visualplague","@UdeM_Histoire",1,1
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@Evvycology",1,4
"https://www.altmetric.com/details/24603925","@met_acre","@MGSoule",1,1
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@jordantpickett",1,4
"https://www.altmetric.com/details/24603925","@Indianbotany","@HYamane7",1,4
"https://www.altmetric.com/details/24603925","@kclgeography","@DrABrooks",1,1
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@HelenPallett",1,4
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@DrJimJeffers",2,4
"https://www.altmetric.com/details/24603925","@Indianbotany","@adityaramesh11",1,1
"https://www.altmetric.com/details/24603925","@kclgeography","@MaestegGeog",1,5
"https://www.altmetric.com/details/24603925","@PalgraveHistory","@s_pooley",1,1
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@kclgeography",1,24
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@JoelCGill",1,4
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@fionabk8",1,4
"https://www.altmetric.com/details/24603925","@met_acre","@NiCHE_Canada",1,1
"https://www.altmetric.com/details/24603925","@Indianbotany","@enviro_history",1,4
"https://www.altmetric.com/details/24603925","@PalgraveHistory","@PalgraveHums",1,1
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@maryhgagen",1,4
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@lindsay_bremner",1,3
"https://www.altmetric.com/details/24603925","@Indianbotany","@Elliottalex64",1,1
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@Weather_Extreme",1,4
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@PAGES_IPO",1,4
"https://www.altmetric.com/details/24603925","@PalgraveHistory","@martin_mahony",1,1
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@ACsank",1,4
"https://www.altmetric.com/details/24603925","@adityaramesh11","@NiCHE_Canada",1,1
"https://www.altmetric.com/details/24603925","@PalgraveHistory","@Jwscullis11985",1,1
"https://www.altmetric.com/details/24603925","@PalgraveHistory","@DrGeorgeAdamson",1,59
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@Indianbotany",2,18
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@SnaggyD",1,4
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@BGS_Helen",1,4
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@steadcv",1,4
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@DanubeGuardian",1,4
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@KingsWaterKCL",1,4
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@aljhlester",1,4
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@envhistturkey",1,4
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@PhilipRConway",1,4
"https://www.altmetric.com/details/24603925","@met_acre","@arsen_avicenna",1,1
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@ClimateHist",1,2
"https://www.altmetric.com/details/24603925","@PalgraveHistory","@David_Bressan",1,1
"https://www.altmetric.com/details/24603925","@PalgraveHistory","@DrABrooks",1,1
"https://www.altmetric.com/details/24603925","@SusVinita","@Elliottalex64",2,1
"https://www.altmetric.com/details/24603925","@visualplague","@monnaisl",1,1
"https://www.altmetric.com/details/24603925","@kclgeography","@DrRuthCraggs",1,5
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@ideaofhistory",1,4
"https://www.altmetric.com/details/24603925","@met_acre","@DrGeorgeAdamson",1,63
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@shyduroff",1,4
"https://www.altmetric.com/details/24603925","@Indianbotany","@mikerayner0",1,1
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@BioMariaisa",1,4
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@davidjnash",1,4
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@liz_stephens",1,4
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@RAKarl",1,4
"https://www.altmetric.com/details/24603925","@PalgraveHistory","@SongBirdPeru",1,1
"https://www.altmetric.com/details/24603925","@Indianbotany","@EH_Resources",1,4
"https://www.altmetric.com/details/24603925","@PalgraveHistory","@Elliottalex64",1,1
"https://www.altmetric.com/details/24603925","@PalgraveHistory","@lindsay_bremner",1,1
"https://www.altmetric.com/details/24603925","@Indianbotany","@DrGeorgeAdamson",1,51
"https://www.altmetric.com/details/24603925","@kclgeography","@drMChad",1,5
"https://www.altmetric.com/details/24603925","@met_acre","@mattlanza",1,1
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@DxjDu",1,4
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@Elliottalex64",1,2
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@rose_stabler",1,4
"https://www.altmetric.com/details/24603925","@Indianbotany","@JofHistGeog",1,1
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@JofHistGeog",1,3
"https://www.altmetric.com/details/24603925","@met_acre","@CubaRaglanGuy",1,1
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@harycurl",1,4
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@s_pooley",1,3
"https://www.altmetric.com/details/24603925","@Indianbotany","@NiCHE_Canada",1,1
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@sarahdavies_sjd",1,4
"https://www.altmetric.com/details/24603925","@met_acre","@cary_mock",1,1
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@NicolasMaughan",1,4
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@MaxLeighton",1,4
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@SeanPhillips91",1,4
"https://www.altmetric.com/details/24603925","@PalgraveHistory","@ClimateHist",1,1
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@nualamorse",1,4
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@pablorodas",1,4
"https://www.altmetric.com/details/24603925","@Indianbotany","@ClimateHist",1,1
"https://www.altmetric.com/details/24603925","@DrGeorgeAdamson","@GioPicker",1,4
"https://www.altmetric.com/details/24603925","@kclgeography","@college_dg",1,5
"https://www.altmetric.com/details/6796850","@marygtroche","@SchoolOfEd_UL",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@corkpops",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@SilverSpirtle",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@ramblecamp",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@YahooJacB",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@pickleholic",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@aimee_amos",1,3
"https://www.altmetric.com/details/6796850","@AlisonFoyle","@marygtroche",1,92
"https://www.altmetric.com/details/6796850","@marygtroche","@MarilynBrock",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@McCarthyDuncan",2,3
"https://www.altmetric.com/details/6796850","@MDowdLambert","@psu_civilrights",1,1
"https://www.altmetric.com/details/6796850","@marygtroche","@RichmanND",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@matkinson956",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@vicky_duckworth",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@linglange",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@KidLiterature",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@PartridgeISM",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@GraceGrace90",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@Senlac_Hill",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@Alahmadim20101",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@deirdrelanigan",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@22Q11_Ireland",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@ScribblerJB",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@padmatv",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@sazzle54",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@RevolutionFitz",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@TonySands63",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@Trundling17",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@caryk12",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@colaiste_ide",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@ElaineMansfiel7",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@RibbleValleysue",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@nicolakidsbooks",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@CWGORG",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@Mat_at_Brookes",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@LesleyEly",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@tbprimary",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@Aoife_m_",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@Siobhanmod",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@btorbakova",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@flyingagain1",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@bar_zie",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@ReadingExplorer",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@twowayplay",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@ffarry1",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@KSunray3",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@Nicakinnaird",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@McfarlaneLesley",6,3
"https://www.altmetric.com/details/6796850","@marygtroche","@butters_hayley",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@GreenLiteracy",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@James_ShMore",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@Ideas_Factory",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@thinkpix_suze",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@tamdeanburn",1,3
"https://www.altmetric.com/details/6796850","@marygtroche","@EPS_UL",1,3
